u,v,weight,sign,SIP,SIN,SDP,SDN,Uncommon,SIPV,SINV,SDPV,SDNV,UncommonV
2861.0,1389.0,0.011199999999999998,P,0,0,0,0,6,3,2,7,1,5
2861.0,3077.0,0.0059,P,0,0,0,0,6,0,0,0,0,0
2861.0,3455.0,0.0125,P,0,0,0,0,6,0,0,0,0,0
2861.0,2461.0,0.0081,P,0,0,0,0,6,0,2,8,1,5
2861.0,2719.0,0.0035000000000000005,P,0,0,0,0,6,0,0,0,0,3
6669.0,5017.0,0.020399999999999998,P,0,0,0,0,1,10,2,43,1,9
46.0,482.0,0.0224,P,0,0,0,0,1,1,2,29,1,8
3888.0,2285.0,0.0381,P,0,0,0,0,3,0,0,2,0,1
3888.0,61.0,0.0623,P,0,0,0,0,3,0,2,3,2,6
3888.0,1795.0,0.0492,P,0,0,0,0,3,0,1,0,0,2
9465.0,9629.0,0.073,P,0,0,0,0,5,0,0,0,0,1
9465.0,5552.0,0.073,P,0,0,0,0,5,0,0,1,0,1
9465.0,8868.0,0.1,P,0,0,0,0,5,0,0,0,0,0
9465.0,8686.0,0.073,P,0,0,0,0,5,0,0,0,0,2
9465.0,9632.0,0.073,P,0,0,0,0,5,0,0,0,0,0
9629.0,9324.0,0.073,P,0,0,0,0,1,0,0,0,0,4
5552.0,5685.0,0.1,P,0,0,1,0,1,0,0,17,0,0
5552.0,3984.0,0.048299999999999996,P,0,0,1,0,1,0,0,1,0,7
8686.0,1517.0,0.035199999999999995,P,0,0,0,0,2,0,0,0,0,0
8686.0,7069.0,0.007499999999999998,P,0,0,0,0,2,1,0,2,0,10
9324.0,8882.0,0.1,P,0,0,0,0,4,0,0,3,0,2
9324.0,9627.0,0.0306,P,0,0,0,0,4,0,0,0,0,0
9324.0,7296.0,0.1,P,0,0,0,0,4,0,0,0,0,3
9324.0,9635.0,0.1,P,0,0,0,0,4,0,0,0,0,0
4797.0,5103.0,0.017800000000000003,P,0,0,7,0,4,0,2,8,0,2
4797.0,2528.0,0.014000000000000002,P,0,0,7,0,4,1,2,15,0,2
4797.0,4849.0,0.013800000000000002,P,0,0,7,0,4,0,0,5,0,3
4797.0,3097.0,0.014000000000000002,P,0,0,7,0,4,0,0,0,0,0
4797.0,3727.0,0.0062,P,0,0,7,0,4,0,0,2,0,1
4797.0,345.0,0.0011999999999999995,P,0,0,7,0,4,0,1,17,1,5
4797.0,3708.0,0.010199999999999999,P,0,0,7,0,4,0,0,5,0,9
4797.0,1863.0,0.019,P,0,0,7,0,4,11,13,99,5,26
4797.0,3232.0,0.007599999999999998,P,0,0,7,0,4,0,0,6,0,9
1447.0,573.0,-0.0235,N,0,0,0,0,5,0,0,0,0,1
1447.0,2194.0,0.006900000000000001,P,0,0,0,0,5,0,0,1,0,0
1447.0,122.0,0.0364,P,0,0,0,0,5,4,1,15,1,2
1447.0,1924.0,0.0222,P,0,0,0,0,5,0,5,12,0,2
1447.0,932.0,0.023100000000000002,P,0,0,0,0,5,0,0,0,0,0
1242.0,2314.0,0.055600000000000004,P,0,0,0,0,2,0,0,0,0,0
1242.0,1909.0,-0.062,N,0,0,0,0,2,0,0,10,0,2
1281.0,1027.0,-0.0127,N,0,0,0,0,3,0,2,0,0,4
1281.0,271.0,0.028599999999999997,P,0,0,0,0,3,1,0,3,0,7
1281.0,493.0,0.05450000000000001,P,0,0,0,0,3,2,0,22,0,2
402.0,100.0,0.06720000000000001,P,0,0,0,0,1,0,0,3,0,2
801.0,1390.0,0.0211,P,0,0,0,0,3,1,0,2,0,1
801.0,124.0,0.0333,P,0,0,0,0,3,0,0,5,0,0
801.0,487.0,0.04,P,0,0,0,0,3,2,0,4,0,5
268.0,485.0,0.0451,P,0,0,0,0,3,1,2,9,0,2
268.0,526.0,0.0208,P,0,0,0,0,3,1,0,0,0,1
268.0,26.0,0.08,P,0,0,0,0,3,2,0,8,0,0
7591.0,7430.0,0.007299999999999998,P,0,0,0,0,1,0,0,0,0,2
5362.0,5834.0,0.0166,P,0,0,0,0,5,2,0,12,0,4
5362.0,5272.0,0.018899999999999997,P,0,0,0,0,5,0,0,0,0,1
5362.0,6234.0,0.026500000000000003,P,0,0,0,0,5,3,4,6,2,4
5362.0,4134.0,0.0137,P,0,0,0,0,5,0,0,9,0,3
5362.0,5363.0,0.032100000000000004,P,0,0,0,0,5,0,0,0,0,0
6692.0,5572.0,0.040799999999999996,P,0,0,0,0,1,1,0,2,0,2
4334.0,3286.0,0.023,P,0,0,0,0,1,0,0,4,0,0
4770.0,5916.0,0.06720000000000001,P,0,0,0,0,2,1,0,2,3,9
4770.0,7881.0,-0.0108,N,0,0,0,0,2,0,0,0,0,0
5450.0,7468.0,0.0293,P,2,0,2,0,11,0,0,0,0,1
5450.0,5064.0,0.0583,P,2,0,2,0,11,2,0,18,0,10
5450.0,7822.0,0.0383,P,2,0,2,0,11,0,0,0,0,0
5450.0,6954.0,0.08549999999999999,P,2,0,2,0,11,1,0,5,0,3
5450.0,7026.0,0.0223,P,2,0,2,0,11,3,2,12,0,10
5450.0,7096.0,0.0744,P,2,0,2,0,11,0,2,5,0,9
5450.0,6966.0,0.0046,P,2,0,2,0,11,0,0,0,1,2
5450.0,7252.0,0.017499999999999998,P,2,0,2,0,11,1,0,0,0,2
5450.0,6771.0,-0.008799999999999999,N,2,0,2,0,11,1,0,10,0,1
5450.0,5539.0,0.0256,P,2,0,2,0,11,10,0,49,2,14
5450.0,4065.0,-0.0233,N,2,0,2,0,11,3,7,36,0,11
5450.0,6082.0,0.059199999999999996,P,2,0,2,0,11,0,0,1,0,0
5450.0,3824.0,0.0437,P,2,0,2,0,11,0,0,1,1,6
1694.0,2546.0,0.0412,P,0,0,0,0,5,1,0,6,0,10
1694.0,1769.0,0.0627,P,0,0,0,0,5,0,1,0,0,4
1694.0,4153.0,0.0496,P,0,0,0,0,5,0,0,0,0,0
1694.0,3065.0,0.0424,P,0,0,0,0,5,0,0,0,0,0
1694.0,4047.0,-0.037,N,0,0,0,0,5,0,0,1,0,2
62.0,1091.0,0.029400000000000003,P,0,0,2,0,5,0,1,0,0,1
62.0,485.0,0.0318,P,0,0,2,0,5,1,2,9,0,2
62.0,425.0,0.0245,P,0,0,2,0,5,0,0,5,0,0
62.0,2783.0,0.08329999999999999,P,0,0,2,0,5,2,2,3,2,1
62.0,1769.0,0.059399999999999994,P,0,0,2,0,5,0,1,0,0,4
62.0,427.0,0.0744,P,0,0,2,0,5,3,0,12,0,2
62.0,2023.0,0.059399999999999994,P,0,0,2,0,5,6,8,30,0,13
7358.0,8007.0,0.042499999999999996,P,0,0,0,0,3,0,0,0,0,0
7358.0,2104.0,0.0128,P,0,0,0,0,3,0,0,0,0,1
7358.0,6801.0,0.010199999999999999,P,0,0,0,0,3,0,0,7,0,19
1911.0,2199.0,0.0311,P,0,0,1,0,2,1,0,2,0,3
1911.0,602.0,-0.0257,N,0,0,1,0,2,0,0,0,0,2
1911.0,376.0,0.022,P,0,0,1,0,2,14,7,154,16,0
6404.0,4918.0,0.0305,P,0,0,0,0,1,0,0,0,0,1
5844.0,5838.0,0.0237,P,0,0,1,0,6,1,0,0,0,10
5844.0,5367.0,0.014299999999999998,P,0,0,1,0,6,0,0,0,0,7
5844.0,3204.0,0.014600000000000002,P,0,0,1,0,6,0,3,8,0,10
5844.0,3694.0,0.026600000000000002,P,0,0,1,0,6,2,1,13,0,23
5844.0,7685.0,0.0033,P,0,0,1,0,6,0,0,0,0,2
5844.0,6988.0,0.0233,P,0,0,1,0,6,0,0,0,0,3
5844.0,5060.0,0.0126,P,0,0,1,0,6,7,1,30,0,14
4051.0,1820.0,0.017799999999999996,P,0,0,0,0,1,1,0,11,0,4
2312.0,3574.0,0.0305,P,0,0,0,0,3,0,0,0,0,0
2312.0,2484.0,0.032600000000000004,P,0,0,0,0,3,0,0,0,0,0
2312.0,2066.0,0.0423,P,0,0,0,0,3,0,0,0,0,1
7178.0,7318.0,0.08129999999999998,P,0,0,1,0,6,0,0,1,0,0
7178.0,717.0,0.0162,P,0,0,1,0,6,0,0,1,0,9
7178.0,4197.0,-0.032600000000000004,N,0,0,1,0,6,0,0,0,0,1
7178.0,7421.0,0.020399999999999998,P,0,0,1,0,6,1,0,0,0,1
7178.0,5307.0,-0.0115,N,0,0,1,0,6,3,5,8,2,9
7178.0,7373.0,0.014000000000000002,P,0,0,1,0,6,0,0,0,0,0
7178.0,7412.0,0.0508,P,0,0,1,0,6,0,0,2,0,2
7208.0,8438.0,0.0383,P,0,0,7,0,13,0,3,0,1,0
7208.0,7265.0,0.034100000000000005,P,0,0,7,0,13,1,1,4,1,8
7208.0,7127.0,0.020300000000000002,P,0,0,7,0,13,0,0,0,0,5
7208.0,5686.0,0.013000000000000001,P,0,0,7,0,13,0,0,0,0,2
7208.0,2185.0,0.040600000000000004,P,0,0,7,0,13,0,0,0,0,2
7208.0,5488.0,0.06,P,0,0,7,0,13,0,0,15,0,13
7208.0,7085.0,0.0091,P,0,0,7,0,13,1,0,3,0,6
7208.0,9267.0,-0.0010999999999999996,N,0,0,7,0,13,0,0,0,0,0
7208.0,5064.0,0.040600000000000004,P,0,0,7,0,13,2,0,18,0,10
7208.0,7161.0,0.0213,P,0,0,7,0,13,1,0,4,0,7
7208.0,7651.0,0.0157,P,0,0,7,0,13,0,0,0,0,0
7208.0,7607.0,0.036699999999999997,P,0,0,7,0,13,0,0,0,0,1
7208.0,4596.0,0.012199999999999999,P,0,0,7,0,13,0,0,1,0,2
7208.0,6998.0,0.0009999999999999979,P,0,0,7,0,13,0,0,0,0,0
7208.0,1620.0,0.048299999999999996,P,0,0,7,0,13,0,0,4,1,5
7208.0,3212.0,0.0303,P,0,0,7,0,13,1,0,1,0,7
7208.0,5397.0,0.0218,P,0,0,7,0,13,1,2,2,0,7
7208.0,8084.0,0.0128,P,0,0,7,0,13,0,0,0,0,0
7208.0,8964.0,0.0314,P,0,0,7,0,13,0,0,0,0,0
7041.0,7810.0,0.0194,P,0,0,0,0,1,0,0,2,0,1
5030.0,1810.0,0.0224,P,1,0,21,0,15,6,2,61,0,8
5030.0,6503.0,-0.007700000000000001,N,1,0,21,0,15,0,0,0,0,0
5030.0,5310.0,0.0475,P,1,0,21,0,15,0,0,0,0,0
5030.0,3105.0,0.011600000000000001,P,1,0,21,0,15,10,1,35,0,14
5030.0,2537.0,0.018,P,1,0,21,0,15,0,4,17,1,1
5030.0,5528.0,0.0153,P,1,0,21,0,15,1,0,6,0,1
5030.0,6501.0,0.015799999999999995,P,1,0,21,0,15,0,0,0,0,0
5030.0,6701.0,0.0248,P,1,0,21,0,15,0,0,0,0,0
5030.0,699.0,0.0533,P,1,0,21,0,15,0,0,3,0,3
5030.0,3922.0,0.0405,P,1,0,21,0,15,1,1,5,0,3
5030.0,1347.0,0.0099,P,1,0,21,0,15,3,0,10,0,7
5030.0,1829.0,0.0152,P,1,0,21,0,15,2,0,14,0,7
5030.0,57.0,0.0624,P,1,0,21,0,15,35,4,198,1,37
5030.0,6625.0,0.007400000000000001,P,1,0,21,0,15,0,0,0,0,0
5030.0,4020.0,0.029099999999999997,P,1,0,21,0,15,0,0,0,0,1
5030.0,6229.0,0.0494,P,1,0,21,0,15,0,0,0,0,0
5030.0,2685.0,0.047099999999999996,P,1,0,21,0,15,2,5,15,2,9
5030.0,5311.0,0.011899999999999999,P,1,0,21,0,15,0,0,3,0,2
5030.0,6392.0,0.053500000000000006,P,1,0,21,0,15,0,0,0,0,0
5030.0,6533.0,0.016,P,1,0,21,0,15,0,0,0,0,0
5030.0,1449.0,0.0327,P,1,0,21,0,15,1,1,24,0,7
5030.0,4856.0,0.0306,P,1,0,21,0,15,0,0,2,0,3
5030.0,5430.0,0.0412,P,1,0,21,0,15,0,0,1,0,1
5030.0,6299.0,0.0254,P,1,0,21,0,15,0,0,0,0,0
5030.0,4182.0,0.041499999999999995,P,1,0,21,0,15,2,0,11,0,3
5030.0,692.0,0.015999999999999997,P,1,0,21,0,15,6,2,30,2,14
5030.0,6524.0,0.014199999999999999,P,1,0,21,0,15,0,0,0,0,0
5030.0,6878.0,0.020200000000000003,P,1,0,21,0,15,0,0,0,0,0
5030.0,5800.0,0.033800000000000004,P,1,0,21,0,15,0,0,0,0,0
5030.0,6525.0,0.0077,P,1,0,21,0,15,0,0,0,0,0
1859.0,2600.0,0.0045,P,0,0,1,0,8,9,0,57,0,8
1859.0,1809.0,0.0198,P,0,0,1,0,8,7,2,45,3,2
1859.0,2676.0,0.0198,P,0,0,1,0,8,2,0,7,0,3
1859.0,2666.0,0.008999999999999998,P,0,0,1,0,8,1,0,9,0,1
1859.0,3379.0,0.0093,P,0,0,1,0,8,0,0,0,0,0
1859.0,3028.0,0.013000000000000001,P,0,0,1,0,8,1,0,4,0,2
1859.0,2785.0,0.0236,P,0,0,1,0,8,0,0,0,0,0
1859.0,453.0,0.0259,P,0,0,1,0,8,7,0,27,1,3
1859.0,2831.0,0.026500000000000003,P,0,0,1,0,8,0,0,0,0,1
6938.0,4995.0,0.0243,P,0,0,0,0,1,3,1,9,1,5
2599.0,3193.0,0.0176,P,0,0,1,0,6,0,0,0,0,0
2599.0,2695.0,0.0451,P,0,0,1,0,6,0,0,0,0,0
2599.0,3144.0,0.0524,P,0,0,1,0,6,0,0,1,0,1
2599.0,1912.0,0.0126,P,0,0,1,0,6,0,0,14,0,1
2599.0,1472.0,0.022600000000000002,P,0,0,1,0,6,0,1,1,3,2
2599.0,2625.0,0.004599999999999999,P,0,0,1,0,6,3,0,30,0,2
2599.0,180.0,0.0267,P,0,0,1,0,6,15,8,53,2,7
3089.0,4798.0,0.0131,P,2,4,3,1,11,0,0,0,0,0
3089.0,2527.0,-0.0039,N,2,4,3,1,11,2,3,16,0,1
3089.0,3243.0,0.051000000000000004,P,2,4,3,1,11,0,0,0,0,0
3089.0,910.0,-0.0031999999999999993,N,2,4,3,1,11,8,0,8,0,2
3089.0,220.0,0.020499999999999997,P,2,4,3,1,11,2,0,7,0,2
3089.0,243.0,0.0211,P,2,4,3,1,11,1,0,2,0,1
3089.0,4073.0,0.023200000000000002,P,2,4,3,1,11,0,0,0,0,2
3089.0,238.0,-0.003,N,2,4,3,1,11,2,0,1,0,1
3089.0,3661.0,0.027700000000000002,P,2,4,3,1,11,3,3,7,1,8
3089.0,2166.0,-0.014099999999999998,N,2,4,3,1,11,0,0,1,0,0
3089.0,3598.0,0.0048000000000000004,P,2,4,3,1,11,9,1,30,4,9
3089.0,140.0,0.0221,P,2,4,3,1,11,1,0,11,0,8
3089.0,2783.0,0.0623,P,2,4,3,1,11,2,2,3,2,1
3089.0,592.0,0.0213,P,2,4,3,1,11,0,0,0,0,1
3089.0,3700.0,0.016300000000000002,P,2,4,3,1,11,12,12,58,0,2
3089.0,947.0,0.007600000000000001,P,2,4,3,1,11,4,0,41,1,7
6134.0,6133.0,0.032600000000000004,P,0,0,0,0,1,0,0,0,0,0
8779.0,7486.0,0.1,P,0,0,0,0,2,0,0,1,0,11
8779.0,4719.0,0.0412,P,0,0,0,0,2,0,0,2,0,2
7557.0,5568.0,0.0366,P,0,0,0,0,1,0,0,9,0,6
2759.0,3739.0,0.0191,P,0,0,0,0,4,0,0,4,0,0
2759.0,2891.0,0.011,P,0,0,0,0,4,1,0,0,0,3
2759.0,741.0,0.0485,P,0,0,0,0,4,0,0,4,0,4
2759.0,68.0,0.0179,P,0,0,0,0,4,7,5,39,0,13
7998.0,2293.0,-0.0007000000000000006,N,0,0,0,0,1,0,0,0,0,4
3112.0,3670.0,0.1,P,0,0,1,0,4,0,0,9,0,9
3112.0,155.0,0.0106,P,0,0,1,0,4,2,1,8,2,6
3112.0,1820.0,0.041999999999999996,P,0,0,1,0,4,1,0,11,0,4
3112.0,3739.0,0.0492,P,0,0,1,0,4,0,0,4,0,0
3112.0,4682.0,0.006899999999999999,P,0,0,1,0,4,0,0,0,0,0
7633.0,997.0,0.0481,P,0,0,0,0,1,6,1,15,0,12
6995.0,7607.0,0.005200000000000001,P,0,0,0,0,4,0,0,0,0,1
6995.0,7642.0,0.011,P,0,0,0,0,4,0,3,5,0,6
6995.0,7983.0,0.0048000000000000004,P,0,0,0,0,4,0,0,0,0,0
6995.0,1118.0,0.0439,P,0,0,0,0,4,0,0,1,0,3
4333.0,3286.0,0.005299999999999999,P,0,0,0,0,1,0,0,4,0,0
686.0,124.0,0.0301,P,0,0,0,0,1,0,0,5,0,0
6650.0,8784.0,0.1,P,0,0,0,0,3,0,0,0,0,0
6650.0,9606.0,-0.013000000000000001,N,0,0,0,0,3,0,0,0,0,0
6650.0,9317.0,0.0444,P,0,0,0,0,3,0,0,0,0,0
4129.0,4041.0,-0.0026,N,0,0,0,0,1,0,0,1,0,1
9429.0,6655.0,0.027800000000000002,P,0,0,0,0,1,1,0,1,0,3
5847.0,8332.0,-0.0109,N,0,0,1,0,17,0,0,0,0,0
5847.0,1111.0,0.0109,P,0,0,1,0,17,1,1,8,1,11
5847.0,5190.0,0.0194,P,0,0,1,0,17,0,0,3,0,6
5847.0,6008.0,0.0107,P,0,0,1,0,17,0,0,2,0,2
5847.0,3556.0,-0.0088,N,0,0,1,0,17,0,0,0,0,1
5847.0,7056.0,-0.00040000000000000034,N,0,0,1,0,17,0,0,0,0,0
5847.0,4468.0,0.005299999999999999,P,0,0,1,0,17,0,0,1,0,2
5847.0,4951.0,0.0257,P,0,0,1,0,17,0,0,0,0,0
5847.0,7771.0,0.0246,P,0,0,1,0,17,0,0,0,0,0
5847.0,6726.0,0.0127,P,0,0,1,0,17,0,0,0,0,0
5847.0,5919.0,0.0429,P,0,0,1,0,17,0,0,1,0,3
5847.0,7977.0,0.0108,P,0,0,1,0,17,0,0,0,0,0
5847.0,6012.0,0.0348,P,0,0,1,0,17,0,0,0,0,2
5847.0,2795.0,0.0060999999999999995,P,0,0,1,0,17,0,0,0,0,8
5847.0,5778.0,0.0485,P,0,0,1,0,17,2,4,2,10,12
5847.0,1883.0,0.0623,P,0,0,1,0,17,0,0,2,0,5
5847.0,8174.0,-0.0010999999999999996,N,0,0,1,0,17,0,0,0,0,0
5847.0,5338.0,0.014099999999999998,P,0,0,1,0,17,2,0,2,0,7
3556.0,2136.0,0.0456,P,0,0,0,0,1,7,5,15,2,8
8280.0,5467.0,0.032,P,0,0,0,0,1,1,0,0,0,1
5553.0,2919.0,0.1,P,0,0,0,0,3,1,0,1,0,9
5553.0,9464.0,0.1,P,0,0,0,0,3,0,0,0,0,0
5553.0,6648.0,0.02,P,0,0,0,0,3,0,0,3,0,10
475.0,847.0,-0.004600000000000001,N,0,0,3,0,11,0,0,0,0,2
475.0,1153.0,0.017499999999999998,P,0,0,3,0,11,2,6,52,7,4
475.0,2458.0,0.0247,P,0,0,3,0,11,0,0,2,1,4
475.0,2198.0,0.0474,P,0,0,3,0,11,0,0,0,0,0
475.0,239.0,-0.0088,N,0,0,3,0,11,2,1,5,2,3
475.0,1269.0,0.034,P,0,0,3,0,11,0,0,4,0,0
475.0,110.0,0.0195,P,0,0,3,0,11,1,0,19,0,4
475.0,1570.0,0.0455,P,0,0,3,0,11,0,2,0,3,3
475.0,461.0,-0.0033,N,0,0,3,0,11,2,0,7,0,0
475.0,1194.0,-0.014000000000000002,N,0,0,3,0,11,1,2,0,6,16
475.0,225.0,0.0348,P,0,0,3,0,11,0,0,4,0,0
475.0,1012.0,0.0191,P,0,0,3,0,11,0,0,1,0,1
475.0,385.0,0.0744,P,0,0,3,0,11,0,0,7,0,4
475.0,1256.0,0.020200000000000003,P,0,0,3,0,11,0,0,2,0,1
847.0,50.0,0.027800000000000002,P,0,0,0,0,2,0,0,18,0,4
847.0,1349.0,0.0070999999999999995,P,0,0,0,0,2,0,0,0,0,1
5032.0,1871.0,0.032100000000000004,P,0,0,1,0,7,0,0,8,0,3
5032.0,5239.0,0.0492,P,0,0,1,0,7,2,0,1,0,0
5032.0,4995.0,0.059199999999999996,P,0,0,1,0,7,3,1,9,1,5
5032.0,910.0,0.0228,P,0,0,1,0,7,8,0,8,0,2
5032.0,5411.0,0.06,P,0,0,1,0,7,0,0,0,0,2
5032.0,4574.0,0.0412,P,0,0,1,0,7,0,1,1,1,0
5032.0,1339.0,0.0744,P,0,0,1,0,7,0,0,2,0,2
5032.0,6867.0,0.005099999999999999,P,0,0,1,0,7,0,0,0,0,0
7585.0,8778.0,0.017499999999999998,P,0,0,0,0,2,0,0,0,0,0
7585.0,6409.0,-0.0128,N,0,0,0,0,2,1,1,1,0,7
6769.0,3974.0,0.0201,P,0,0,0,0,1,1,0,0,0,7
2574.0,839.0,0.028599999999999997,P,0,0,0,0,2,0,0,10,0,0
2574.0,2166.0,0.0091,P,0,0,0,0,2,0,0,1,0,0
3717.0,224.0,0.0055,P,1,0,3,0,6,1,0,0,1,3
3717.0,2648.0,0.0263,P,1,0,3,0,6,2,1,7,2,4
3717.0,4001.0,0.022600000000000002,P,1,0,3,0,6,0,0,1,0,0
3717.0,2829.0,-0.0128,N,1,0,3,0,6,2,1,1,1,1
3717.0,286.0,0.04379999999999999,P,1,0,3,0,6,9,0,28,0,5
3717.0,592.0,0.040799999999999996,P,1,0,3,0,6,0,0,0,0,1
3717.0,2682.0,0.0444,P,1,0,3,0,6,1,1,16,2,0
3717.0,1230.0,0.0727,P,1,0,3,0,6,7,4,4,7,7
3717.0,2634.0,0.0016000000000000014,P,1,0,3,0,6,0,0,12,0,2
4598.0,6551.0,-0.004000000000000001,N,0,0,0,0,4,0,0,0,0,0
4598.0,5398.0,-0.004200000000000001,N,0,0,0,0,4,0,0,0,0,5
4598.0,2075.0,0.014199999999999999,P,0,0,0,0,4,0,0,8,0,2
4598.0,5430.0,0.012300000000000002,P,0,0,0,0,4,0,0,1,0,1
5676.0,5100.0,0.0099,P,0,0,0,0,1,0,0,0,0,2
1412.0,1306.0,0.010199999999999999,P,2,0,6,0,9,7,6,37,2,3
1412.0,2893.0,-0.0027,N,2,0,6,0,9,5,3,15,2,0
1412.0,2166.0,0.0044,P,2,0,6,0,9,0,0,1,0,0
1412.0,867.0,0.0004999999999999998,P,2,0,6,0,9,1,0,3,0,4
1412.0,2992.0,0.004999999999999999,P,2,0,6,0,9,0,0,0,0,2
1412.0,1766.0,0.0351,P,2,0,6,0,9,1,1,0,0,2
1412.0,208.0,0.0049,P,2,0,6,0,9,6,2,26,1,16
1412.0,1354.0,0.0177,P,2,0,6,0,9,3,0,14,0,1
1412.0,1937.0,0.0323,P,2,0,6,0,9,0,0,6,0,1
1412.0,4489.0,0.0038000000000000004,P,2,0,6,0,9,0,0,0,0,0
1412.0,3286.0,0.0134,P,2,0,6,0,9,0,0,4,0,0
1412.0,376.0,0.00955,P,2,0,6,0,9,14,7,154,16,0
1412.0,1891.0,0.011300000000000001,P,2,0,6,0,9,0,0,2,0,3
1412.0,2829.0,0.009600000000000001,P,2,0,6,0,9,2,1,1,1,1
4181.0,3775.0,0.0261,P,1,2,5,0,15,4,1,17,0,2
4181.0,5818.0,-0.0048000000000000004,N,1,2,5,0,15,0,0,0,0,2
4181.0,2214.0,0.0311,P,1,2,5,0,15,2,1,7,3,34
4181.0,5776.0,0.027700000000000002,P,1,2,5,0,15,0,0,2,0,3
4181.0,3978.0,0.027600000000000003,P,1,2,5,0,15,0,1,3,0,1
4181.0,3593.0,-0.0009000000000000001,N,1,2,5,0,15,6,0,25,0,7
4181.0,3374.0,-0.0023,N,1,2,5,0,15,0,0,0,0,1
4181.0,3577.0,0.0324,P,1,2,5,0,15,0,0,36,0,0
4181.0,6363.0,0.0043,P,1,2,5,0,15,0,0,0,0,0
4181.0,6807.0,0.0185,P,1,2,5,0,15,0,0,0,0,0
4181.0,816.0,0.019700000000000002,P,1,2,5,0,15,0,0,17,0,11
4181.0,2115.0,0.0131,P,1,2,5,0,15,0,0,0,0,0
4181.0,2937.0,0.0242,P,1,2,5,0,15,2,0,2,0,6
4181.0,3022.0,0.023100000000000002,P,1,2,5,0,15,0,0,0,0,4
4181.0,5257.0,0.036,P,1,2,5,0,15,0,0,0,0,0
4181.0,254.0,0.0178,P,1,2,5,0,15,42,0,270,0,30
4181.0,6267.0,0.0227,P,1,2,5,0,15,0,0,0,0,0
4181.0,1211.0,0.0305,P,1,2,5,0,15,0,0,0,0,1
4181.0,6863.0,-0.0062000000000000015,N,1,2,5,0,15,0,0,0,0,0
4181.0,5339.0,0.032600000000000004,P,1,2,5,0,15,0,0,1,0,3
4181.0,1243.0,-0.006500000000000001,N,1,2,5,0,15,14,0,24,0,11
8730.0,9257.0,0.0293,P,0,0,0,0,2,0,0,0,0,0
8730.0,7589.0,-0.0081,N,0,0,0,0,2,0,0,3,0,1
4606.0,3408.0,-0.0045,N,0,0,0,0,4,0,0,0,0,3
4606.0,2804.0,0.032600000000000004,P,0,0,0,0,4,0,0,1,0,3
4606.0,4020.0,-0.002099999999999999,N,0,0,0,0,4,0,0,0,0,1
4606.0,3590.0,-0.0024999999999999996,N,0,0,0,0,4,6,8,42,3,2
173.0,144.0,0.0015999999999999986,P,0,0,1,0,3,0,0,0,0,0
173.0,2695.0,0.014099999999999998,P,0,0,1,0,3,0,0,0,0,0
173.0,74.0,0.026600000000000002,P,0,0,1,0,3,4,0,14,0,7
173.0,2598.0,0.034,P,0,0,1,0,3,4,1,39,1,9
5287.0,4128.0,0.073,P,0,0,0,0,2,0,0,2,2,0
5287.0,3750.0,-0.0007000000000000006,N,0,0,0,0,2,2,5,14,1,7
2202.0,2201.0,0.0034000000000000002,P,0,0,0,0,1,0,0,0,0,0
2608.0,2799.0,0.011199999999999998,P,0,0,5,0,8,4,0,14,0,1
2608.0,2682.0,0.032,P,0,0,5,0,8,1,1,16,2,0
2608.0,133.0,0.0195,P,0,0,5,0,8,6,4,27,1,16
2608.0,2488.0,0.0522,P,0,0,5,0,8,5,0,13,0,2
2608.0,867.0,0.029199999999999997,P,0,0,5,0,8,1,0,3,0,4
2608.0,1793.0,0.029099999999999997,P,0,0,5,0,8,1,0,6,0,2
2608.0,2577.0,0.040600000000000004,P,0,0,5,0,8,6,7,8,3,7
2608.0,4086.0,0.0533,P,0,0,5,0,8,0,0,2,0,0
2608.0,2178.0,0.0553,P,0,0,5,0,8,0,0,0,0,2
2608.0,3028.0,0.0348,P,0,0,5,0,8,1,0,4,0,2
2608.0,4489.0,0.0474,P,0,0,5,0,8,0,0,0,0,0
2608.0,1921.0,0.0318,P,0,0,5,0,8,14,5,43,2,11
2465.0,839.0,0.036699999999999997,P,0,0,0,0,4,0,0,10,0,0
2465.0,2606.0,0.039,P,0,0,0,0,4,2,5,29,1,4
2465.0,3928.0,0.0375,P,0,0,0,0,4,0,0,0,0,0
2465.0,3457.0,0.0612,P,0,0,0,0,4,0,0,0,0,1
781.0,594.0,0.024399999999999998,P,0,0,0,0,4,0,0,6,0,7
781.0,715.0,0.036699999999999997,P,0,0,0,0,4,0,0,0,0,4
781.0,863.0,0.035699999999999996,P,0,0,0,0,4,0,3,2,0,1
781.0,8.0,0.013000000000000001,P,0,0,0,0,4,4,1,28,0,4
2402.0,8669.0,-0.0045,N,0,0,0,0,1,0,0,0,0,3
5946.0,4856.0,0.0385,P,0,0,0,0,1,0,0,2,0,3
3836.0,4043.0,0.0316,P,0,0,0,0,5,0,0,0,0,0
3836.0,793.0,0.0688,P,0,0,0,0,5,0,0,0,0,3
3836.0,133.0,0.07730000000000001,P,0,0,0,0,5,6,4,27,1,16
3836.0,4061.0,0.013500000000000002,P,0,0,0,0,5,2,0,0,0,1
3836.0,2778.0,0.05689999999999999,P,0,0,0,0,5,2,1,4,0,0
7671.0,3976.0,-0.034499999999999996,N,0,0,0,0,1,2,0,24,0,6
612.0,302.0,-0.010799999999999997,N,0,0,0,0,1,0,0,1,0,3
